taskSetId	size	machines	setupType	windowLevel	rate	discountStrength	breakpoint1	breakpoint2	quotationTotal	experimentType	sourceInstance	instance
n100-set01	100	3	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/zero/m3.dat
n100-set01	100	3	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/zero/m3.dat
n100-set01	100	3	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/zero/m3.dat
n100-set01	100	4	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/zero/m4.dat
n100-set01	100	4	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/zero/m4.dat
n100-set01	100	4	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/zero/m4.dat
n100-set01	100	5	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/zero/m5.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/zero/m5.dat
n100-set01	100	5	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/zero/m5.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/zero/m5.dat
n100-set01	100	5	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/zero/m5.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/zero/m5.dat
n100-set01	100	3	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/narrow/m3.dat
n100-set01	100	3	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/narrow/m3.dat
n100-set01	100	3	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/narrow/m3.dat
n100-set01	100	4	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/narrow/m4.dat
n100-set01	100	4	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/narrow/m4.dat
n100-set01	100	4	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/narrow/m4.dat
n100-set01	100	5	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/narrow/m5.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/narrow/m5.dat
n100-set01	100	5	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/narrow/m5.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/narrow/m5.dat
n100-set01	100	5	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/narrow/m5.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/narrow/m5.dat
n100-set01	100	3	family	wide	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/wide/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/wide/m3.dat
n100-set01	100	3	family	wide	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/wide/m3.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/wide/m3.dat
n100-set01	100	3	family	wide	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/wide/m3.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/wide/m3.dat
n100-set01	100	4	family	wide	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/wide/m4.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/wide/m4.dat
n100-set01	100	4	family	wide	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/wide/m4.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/wide/m4.dat
n100-set01	100	4	family	wide	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/wide/m4.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/wide/m4.dat
n100-set01	100	5	family	wide	0.500000	0.150000	4000.000000000	8000.000000000	21226.500000000	default-discount	data/n100-set01/family/base/wide/m5.dat	outsourcing-data/default-discount/rate-0.5/n100-set01/family/base/wide/m5.dat
n100-set01	100	5	family	wide	1.000000	0.150000	4000.000000000	8000.000000000	42453.000000000	default-discount	data/n100-set01/family/base/wide/m5.dat	outsourcing-data/default-discount/rate-1/n100-set01/family/base/wide/m5.dat
n100-set01	100	5	family	wide	2.000000	0.150000	4000.000000000	8000.000000000	84906.000000000	default-discount	data/n100-set01/family/base/wide/m5.dat	outsourcing-data/default-discount/rate-2/n100-set01/family/base/wide/m5.dat
n100-set02	100	3	random	zero	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/zero/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/zero/m3.dat
n100-set02	100	3	random	zero	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/zero/m3.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/zero/m3.dat
n100-set02	100	3	random	zero	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/zero/m3.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/zero/m3.dat
n100-set02	100	4	random	zero	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/zero/m4.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/zero/m4.dat
n100-set02	100	4	random	zero	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/zero/m4.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/zero/m4.dat
n100-set02	100	4	random	zero	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/zero/m4.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/zero/m4.dat
n100-set02	100	5	random	zero	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/zero/m5.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/zero/m5.dat
n100-set02	100	5	random	zero	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/zero/m5.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/zero/m5.dat
n100-set02	100	5	random	zero	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/zero/m5.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/zero/m5.dat
n100-set02	100	3	random	narrow	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/narrow/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/narrow/m3.dat
n100-set02	100	3	random	narrow	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/narrow/m3.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/narrow/m3.dat
n100-set02	100	3	random	narrow	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/narrow/m3.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/narrow/m3.dat
n100-set02	100	4	random	narrow	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/narrow/m4.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/narrow/m4.dat
n100-set02	100	4	random	narrow	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/narrow/m4.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/narrow/m4.dat
n100-set02	100	4	random	narrow	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/narrow/m4.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/narrow/m4.dat
n100-set02	100	5	random	narrow	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/narrow/m5.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/narrow/m5.dat
n100-set02	100	5	random	narrow	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/narrow/m5.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/narrow/m5.dat
n100-set02	100	5	random	narrow	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/narrow/m5.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/narrow/m5.dat
n100-set02	100	3	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/wide/m3.dat
n100-set02	100	3	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/wide/m3.dat
n100-set02	100	3	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/wide/m3.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/wide/m3.dat
n100-set02	100	4	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/wide/m4.dat
n100-set02	100	4	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/wide/m4.dat
n100-set02	100	4	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/wide/m4.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/wide/m4.dat
n100-set02	100	5	random	wide	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/random/base/wide/m5.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/random/base/wide/m5.dat
n100-set02	100	5	random	wide	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/random/base/wide/m5.dat	outsourcing-data/default-discount/rate-1/n100-set02/random/base/wide/m5.dat
n100-set02	100	5	random	wide	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/random/base/wide/m5.dat	outsourcing-data/default-discount/rate-2/n100-set02/random/base/wide/m5.dat
n100-set02	100	3	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/zero/m3.dat
n100-set02	100	3	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-1/n100-set02/family/base/zero/m3.dat
n100-set02	100	3	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/family/base/zero/m3.dat	outsourcing-data/default-discount/rate-2/n100-set02/family/base/zero/m3.dat
n100-set02	100	4	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/zero/m4.dat
n100-set02	100	4	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-1/n100-set02/family/base/zero/m4.dat
n100-set02	100	4	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/family/base/zero/m4.dat	outsourcing-data/default-discount/rate-2/n100-set02/family/base/zero/m4.dat
n100-set02	100	5	family	zero	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/family/base/zero/m5.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/zero/m5.dat
n100-set02	100	5	family	zero	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/family/base/zero/m5.dat	outsourcing-data/default-discount/rate-1/n100-set02/family/base/zero/m5.dat
n100-set02	100	5	family	zero	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/family/base/zero/m5.dat	outsourcing-data/default-discount/rate-2/n100-set02/family/base/zero/m5.dat
n100-set02	100	3	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/narrow/m3.dat
n100-set02	100	3	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-1/n100-set02/family/base/narrow/m3.dat
n100-set02	100	3	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/family/base/narrow/m3.dat	outsourcing-data/default-discount/rate-2/n100-set02/family/base/narrow/m3.dat
n100-set02	100	4	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/narrow/m4.dat
n100-set02	100	4	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-1/n100-set02/family/base/narrow/m4.dat
n100-set02	100	4	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/family/base/narrow/m4.dat	outsourcing-data/default-discount/rate-2/n100-set02/family/base/narrow/m4.dat
n100-set02	100	5	family	narrow	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/family/base/narrow/m5.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/narrow/m5.dat
n100-set02	100	5	family	narrow	1.000000	0.150000	4000.000000000	8000.000000000	39026.000000000	default-discount	data/n100-set02/family/base/narrow/m5.dat	outsourcing-data/default-discount/rate-1/n100-set02/family/base/narrow/m5.dat
n100-set02	100	5	family	narrow	2.000000	0.150000	4000.000000000	8000.000000000	78052.000000000	default-discount	data/n100-set02/family/base/narrow/m5.dat	outsourcing-data/default-discount/rate-2/n100-set02/family/base/narrow/m5.dat
n100-set02	100	3	family	wide	0.500000	0.150000	4000.000000000	8000.000000000	19513.000000000	default-discount	data/n100-set02/family/base/wide/m3.dat	outsourcing-data/default-discount/rate-0.5/n100-set02/family/base/wide/m3.dat
